GPS Time,Device Time,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Air Fuel Ratio(Measured)(:1),Ambient air temp(°C),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine RPM(rpm),Fuel flow rate/minute(gal/min),GPS Altitude(m),GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°)
Thu Apr 02 11:15:14 GMT+03:00 2026,02-apr.-2026 11:16:14.864,0.0,2.5999999046325684,81.8,150.4499969482422,0.13,4.57,8.7,0.02,10.98,-0.01,-,11,0,35.24,86,-,2.35,798,0,81.8,0,-,24,4.35,2.31,0.71,1.24,6.77,0,93.23,1092,0,0,5.88,6.5
Thu Apr 02 11:15:14 GMT+03:00 2026,02-apr.-2026 11:16:16.866,0.0,2.5999999046325684,81.8,150.4499969482422,0.13,4.75,7.04,-0.11,10.98,0,-,11,0,35.24,86,-,2.35,799,0,81.8,0,-,24,4.35,2.3,0.26,1.24,6.77,0,93.23,1094,0,0,5.49,9
Thu Apr 02 11:16:18 GMT+03:00 2026,02-apr.-2026 11:16:18.893,0.0,6.0,81.6,0.0,0.11,4.59,8.67,0.02,10.59,0,-,11,0,35.24,86,-,2.35,791.25,0,81.6,0,-,24,4.35,2.27,0.57,1.24,6.77,0,93.23,1096,-,0,5.49,6.5
Thu Apr 02 11:16:20 GMT+03:00 2026,02-apr.-2026 11:16:20.948,0.0,5.400000095367432,81.6,0.0,0.2,4.59,8.59,0.01,10.59,-0.01,-,11,0,35.24,86,-,2.35,800.75,0,81.6,0,-,24,4.35,2.28,0.76,1.24,6.77,0,93.23,1098,0,0,5.49,9.5
Thu Apr 02 11:16:22 GMT+03:00 2026,02-apr.-2026 11:16:22.974,0.0,5.099999904632568,81.7,0.0,0.12,4.56,8.72,0.02,10.98,0,-,11,0,35.24,86,-,2.35,790.5,0,81.7,0,-,24,4.35,2.25,0.62,1.24,6.77,0,93.23,1100,0,0,5.49,6.5
Thu Apr 02 11:16:24 GMT+03:00 2026,02-apr.-2026 11:16:25.053,0.0,4.800000190734863,81.7,0.0,0.09,4.63,8.57,0.01,10.98,0,-,11,0,35.24,86,-,2.35,789.75,0,81.7,0,-,24,4.35,2.25,0.11,1.24,6.77,0,93.23,1102,0,0,5.49,9
Thu Apr 02 11:16:26 GMT+03:00 2026,02-apr.-2026 11:16:27.086,0.0,4.599999904632568,81.7,0.0,0.09,4.59,8.63,0.02,10.98,0,-,11,0,35.24,86,-,2.35,786.75,0,81.7,0,-,24,4.35,2.28,0.75,1.24,6.77,0,93.23,1104,0,0,5.49,4
Thu Apr 02 11:16:28 GMT+03:00 2026,02-apr.-2026 11:16:29.056,0.0,4.5,81.7,0.0,0.12,4.57,8.23,-0.02,10.98,-0.01,-,11,0,35.24,86,-,2.35,788.25,0,81.7,0,-,24,4.35,2.25,0.72,1.24,6.77,0,93.23,1106,0,0,5.49,6.5
Thu Apr 02 11:16:30 GMT+03:00 2026,02-apr.-2026 11:16:31.064,0.0,4.400000095367432,81.8,0.0,0.11,4.62,8.59,0.01,10.59,0,-,11,0,35.24,86,-,2.35,783.75,0,81.8,0,-,24,4.35,2.25,0.14,1.24,6.77,0,93.23,1108,0,0,5.49,9
Thu Apr 02 11:16:32 GMT+03:00 2026,02-apr.-2026 11:16:33.040,0.0,4.300000190734863,81.9,0.0,0.11,4.62,8.59,0.01,10.98,-0.01,-,11,0,35.24,86,-,2.35,779.25,0,81.9,0,-,24,4.35,2.21,0.22,1.24,6.77,0,93.23,1110,0,0,5.49,6.5
Thu Apr 02 11:16:34 GMT+03:00 2026,02-apr.-2026 11:16:35.066,0.0,4.199999809265137,81.9,0.0,-0.05,4.58,9.55,0.1,10.98,-0.01,-,11,0,35.24,86,-,2.35,799.25,0,81.9,0,-,24,4.35,2.33,0.75,1.24,6.77,0,93.23,1112,0,0,5.49,6.5
Thu Apr 02 11:16:36 GMT+03:00 2026,02-apr.-2026 11:16:37.123,0.0,4.099999904632568,82.0,0.0,0.11,4.56,8.76,0.03,10.98,-0.02,-,11,0,35.24,86,-,2.35,791,0,82,0,-,24,4.35,2.23,0.64,1.24,6.77,0,93.23,1114,0,0,5.49,9
Thu Apr 02 11:16:38 GMT+03:00 2026,02-apr.-2026 11:16:39.124,0.0,4.0,82.0,0.0,0.16,4.67,8.53,0.01,10.98,0,-,11,0,35.24,86,-,2.35,791,0,82,0,-,24,4.35,2.28,0.11,1.24,6.77,0,93.23,1114,0,0,5.49,6.5
Thu Apr 02 11:16:40 GMT+03:00 2026,02-apr.-2026 11:16:40.950,0.0,4.0,82.0,0.0,0.11,4.56,8.54,0.01,10.98,-0.01,-,11,0,35.24,86,-,2.35,796.25,0,82,0,-,24,4.35,2.27,0.74,1.24,6.77,0,93.23,1118,0,0,5.49,6.5
Thu Apr 02 11:16:42 GMT+03:00 2026,02-apr.-2026 11:16:42.946,0.0,4.0,81.9,0.0,0.12,4.62,9.11,0.06,10.98,-0.11,-,11,0,35.24,86,-,2.35,784.5,0,81.9,0,-,24,4.35,2.27,0.72,1.24,6.77,0,93.23,1120,0,0,5.49,6.5
Thu Apr 02 11:16:44 GMT+03:00 2026,02-apr.-2026 11:16:44.898,0.0,3.9000000953674316,81.8,0.0,0.08,4.59,8.66,0.02,10.98,0,-,11,0,35.24,86,-,2.35,790,0,81.8,0,-,24,4.35,2.25,0.5,1.24,6.77,0,93.23,1122,0,0,5.49,9
Thu Apr 02 11:16:46 GMT+03:00 2026,02-apr.-2026 11:16:46.912,0.0,3.9000000953674316,81.8,0.0,0.14,4.55,8.73,0.02,10.98,0,-,11,0,35.24,86,-,2.35,785,0,81.8,0,-,24,4.35,2.26,0.17,1.24,6.77,0,93.23,1124,0,0,5.49,6.5
Thu Apr 02 11:16:48 GMT+03:00 2026,02-apr.-2026 11:16:48.969,0.0,3.799999952316284,81.8,0.0,0.13,4.54,8.7,0.02,10.98,0,-,11,0,35.24,86,-,2.35,789.75,0,81.8,0,-,24,4.35,2.31,0.75,1.24,6.77,0,93.23,1124,0,0,5.49,6.5
Thu Apr 02 11:16:50 GMT+03:00 2026,02-apr.-2026 11:16:50.735,0.0,3.799999952316284,81.8,0.0,0.15,4.58,8.62,0.01,10.98,0,-,11,0,35.24,86,-,2.35,791.25,0,81.8,0,-,24,4.35,2.31,0.68,1.24,6.77,0,93.23,1128,0,0,5.49,9.5
Thu Apr 02 11:16:52 GMT+03:00 2026,02-apr.-2026 11:16:52.775,0.0,3.799999952316284,81.9,0.0,0.09,4.58,8.69,0.02,10.98,-0.01,-,11,0,35.24,86,-,2.35,786.5,0,81.9,0,-,24,4.35,2.25,0.11,1.24,6.77,0,93.23,1130,0,0,5.49,6.5
Thu Apr 02 11:16:54 GMT+03:00 2026,02-apr.-2026 11:16:54.721,0.0,3.799999952316284,82.0,0.0,0.09,4.6,8.66,0.02,10.98,-0.05,-,11,0,35.24,86,-,2.35,789.75,0,82,0,-,24,4.35,2.28,0.73,1.24,6.77,0,93.23,1132,0,0,5.49,6.5
Thu Apr 02 11:16:56 GMT+03:00 2026,02-apr.-2026 11:16:56.747,0.0,3.799999952316284,82.1,0.0,0.03,4.59,8.61,0.01,10.98,0,-,11,0,35.24,86,-,2.35,788.75,0,82.1,0,-,24,4.21,2.26,0.74,1.24,6.77,0,93.23,1134,0,0,5.49,9
Thu Apr 02 11:16:58 GMT+03:00 2026,02-apr.-2026 11:16:58.836,0.0,3.799999952316284,82.2,0.0,0.01,4.57,8.5,0,10.98,0,-,11,0,35.24,86,-,2.35,787.5,0,82.2,0,-,24,4.35,2.25,0.64,1.24,6.77,0,93.23,1136,0,0,5.49,6.5
Thu Apr 02 11:17:00 GMT+03:00 2026,02-apr.-2026 11:17:00.797,0.0,3.799999952316284,82.0,0.0,0.11,4.58,8.48,0,10.59,-0.01,-,11,0,35.24,86,-,2.35,788.75,0,82,0,-,24,4.35,2.28,0.13,1.24,6.77,0,93.23,1138,0,0,5.49,9
GPS Time, Device Time,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Air Fuel Ratio(Measured)(:1),Ambient air temp(°C),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine RPM(rpm),Fuel flow rate/minute(gal/min),GPS Altitude(m),GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°)
Thu Apr 02 11:17:18 GMT+03:00 2026,02-apr.-2026 11:17:18.775,0.0,3.700000047683716,79.4,0.0,0.09,4.54,8.52,0,10.59,0,-,11,0,35.24,86,-,2.35,796.75,0,79.4,0,-,24,4.35,2.26,0.76,1.24,6.77,0,93.23,1138,0,0,5.49,7
GPS Time, Device Time,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Air Fuel Ratio(Measured)(:1),Ambient air temp(°C),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine RPM(rpm),Fuel flow rate/minute(gal/min),GPS Altitude(m),GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°)
Thu Apr 02 11:17:20 GMT+03:00 2026,02-apr.-2026 11:17:20.619,0.0,3.700000047683716,79.3,0.0,0.15,4.6,8.61,0.01,10.59,-0.01,-,11,0,35.24,86,-,2.35,780.25,0,79.3,0,-,24,4.35,2.27,0.16,1.24,6.77,0,93.23,1158,0,0,5.49,9
Thu Apr 02 11:17:22 GMT+03:00 2026,02-apr.-2026 11:17:22.671,0.0,3.700000047683716,79.2,0.0,0.07,4.59,8.65,0.02,10.59,0,-,11,0,35.24,86,-,2.35,791.5,0,79.2,0,-,24,4.35,2.27,0.68,1.24,6.77,0,93.23,1160,0,0,5.49,9
Thu Apr 02 11:17:24 GMT+03:00 2026,02-apr.-2026 11:17:24.707,0.0,3.700000047683716,79.1,0.0,0.19,4.58,8.74,0.02,10.59,0,-,11,0,35.24,86,-,2.35,800,0,79.1,0,-,24,4.35,2.27,0.76,1.24,6.77,0,93.23,1162,0,0,5.49,9
Thu Apr 02 11:17:26 GMT+03:00 2026,02-apr.-2026 11:17:26.766,0.0,1.7999999523162842,79.1,0.0,0.17,4.61,8.65,0.02,10.59,0,-,11,0,35.24,86,-,2.35,789.5,0,79.1,0,-,24,4.35,2.25,0.67,1.24,6.77,0,93.23,1164,0,0,5.49,9
Thu Apr 02 11:17:28 GMT+03:00 2026,02-apr.-2026 11:17:28.786,0.0,1.7000000476837158,79.0,0.0,0.14,4.58,8.67,0.02,10.59,0,-,11,0,35.24,86,-,2.35,779.25,0,79,0,-,24,4.35,2.28,0.12,1.24,6.77,0,93.23,1166,0,0,5.49,7
Thu Apr 02 11:17:30 GMT+03:00 2026,02-apr.-2026 11:17:30.753,0.0,1.7000000476837158,78.9,0.0,0.11,4.63,8.61,0.01,10.59,0,-,11,0,35.24,86,-,2.35,788.75,0,78.9,0,-,24,4.35,2.26,0.76,1.24,6.77,0,93.23,1168,0,0,5.49,9
Thu Apr 02 11:17:32 GMT+03:00 2026,02-apr.-2026 11:17:32.789,0.0,1.7000000476837158,79.2,0.0,0.25,4.51,8.71,0.02,10.98,0,-,11,0,35.24,86,-,2.35,786.25,0,79.2,0,-,24,4.35,2.22,0.73,1.24,6.77,0,93.23,1170,0,0,5.1,6.5
Thu Apr 02 11:17:34 GMT+03:00 2026,02-apr.-2026 11:17:34.755,0.0,2.0999999046325684,79.7,0.0,0.14,4.56,8.55,0.01,10.98,0,-,11,0,35.24,86,-,2.35,775.75,0,79.7,0,-,24,4.35,2.26,0.12,1.24,6.77,0,93.23,1172,0,0,5.49,9
Thu Apr 02 11:17:36 GMT+03:00 2026,02-apr.-2026 11:17:36.802,0.0,2.4000000953674316,79.7,0.0,0.2,4.62,8.58,0.01,10.98,0,-,11,0,35.24,86,-,2.35,778,0,79.7,0,-,24,4.35,2.27,0.69,1.24,6.77,0,93.23,1174,0,0,5.49,6.5
Thu Apr 02 11:17:38 GMT+03:00 2026,02-apr.-2026 11:17:38.898,0.0,2.5999999046325684,79.7,347.69000244140625,0.21,4.62,8.63,0.02,10.98,-0.01,-,11,0,35.24,86,-,2.35,796.5,0,79.7,0,-,24,4.35,2.28,0.75,1.24,6.77,0,93.23,1176,0,0,5.49,9
Thu Apr 02 11:17:40 GMT+03:00 2026,02-apr.-2026 11:17:40.992,0.0,1.7999999523162842,79.7,347.69000244140625,0.19,4.56,8.56,0.01,10.98,0,-,11,0,35.24,86,-,2.35,789.5,0,79.7,0,-,24,4.35,2.24,0.65,1.24,6.77,0,93.23,1178,0,0,5.49,9.5
Thu Apr 02 11:17:43 GMT+03:00 2026,02-apr.-2026 11:17:43.100,0.0,2.0,80.9,347.69000244140625,0.27,4.64,8.53,0.01,10.59,0,-,11,0,35.24,86,-,2.35,789.5,0,80.9,0,-,24,4.35,2.29,0.14,1.24,6.77,0,93.23,1180,0,0,5.1,6.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:17:45.107,0.0,2.200000047683716,81.0,347.69000244140625,0.2,4.56,8.66,0.02,10.98,0,-,11,0,35.24,86,-,2.35,790,0,81,0,-,24,4.21,2.28,0.76,1.24,6.77,0,93.23,1182,0,0,5.49,6.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:17:47.040,0.0,2.200000047683716,81.0,347.69000244140625,0.2,4.6,8.62,0.01,10.59,0,-,11,0,35.24,86,-,2.35,781.5,0,81,0,-,24,4.21,2.24,0.69,1.24,6.77,0,93.23,1184,0,0,5.49,9
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:17:49.072,0.0,2.200000047683716,81.0,347.69000244140625,0.26,4.57,8.73,0.01,10.98,0,-,11,0,35.24,86,-,2.35,786.5,0,81,0,-,24,4.35,2.25,0.12,1.24,6.77,0,93.23,1186,0,0,5.49,6.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:17:51.083,0.0,2.200000047683716,81.0,347.69000244140625,0.13,4.61,8.78,0.03,10.59,0.01,-,11,0,35.24,86,-,2.35,787.5,0,81,0,-,24,4.21,2.24,0.75,1.24,6.77,0,93.23,1186,0,0,5.49,6.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:17:53.104,0.0,2.200000047683716,81.0,347.69000244140625,0.16,4.56,8.69,0.02,10.98,0,-,11,0,35.24,86,-,2.35,780.75,0,81,0,-,24,4.21,2.17,0.74,1.24,6.77,0,93.23,1190,0,0,5.1,6.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:17:55.185,0.0,2.200000047683716,81.0,347.69000244140625,0.21,4.58,8.67,0.02,10.98,0,-,11,0,35.24,86,-,2.35,789.75,0,81,0,-,24,4.35,2.22,0.49,1.24,6.77,0,93.23,1192,0,0,5.49,6.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:17:57.257,0.0,2.200000047683716,81.0,347.69000244140625,0.21,4.65,8.6,0.02,10.98,0,-,11,0,35.24,86,-,2.35,792.75,0,81,0,-,24,4.35,2.26,0.28,1.24,6.77,0,93.23,1194,0,0,5.49,9
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:17:59.168,0.0,2.200000047683716,81.0,347.69000244140625,0.19,4.59,8.56,0.01,10.98,0,-,11,0,35.24,86,-,2.35,804.25,0,81,0,-,24,4.21,2.23,0.77,1.24,6.77,0,93.23,1196,0,0,5.49,7
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:01.222,0.0,2.200000047683716,81.0,347.69000244140625,0.2,4.59,8.55,0.01,10.98,0,-,11,0,35.24,86,-,2.35,783.75,0,81,0,-,24,4.35,2.23,0.68,1.24,6.77,0,93.23,1198,0,0,5.49,9.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:03.301,0.0,2.200000047683716,81.0,347.69000244140625,0.21,4.56,8.7,0.02,10.59,-0.01,-,11,0,35.24,86,-,2.35,788.25,0,81,0,-,25,4.21,2.29,0.12,1.24,6.77,0,93.23,1201,0,0,5.49,6.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:05.313,0.0,2.200000047683716,81.0,347.69000244140625,0.23,4.59,8.53,0.01,10.98,0,-,11,0,35.24,86,-,2.35,792.25,0,81,0,-,24,4.21,2.27,0.76,1.24,6.77,0,93.23,1203,0,0,5.49,6.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:07.370,0.0,2.200000047683716,81.0,347.69000244140625,0.18,4.62,8.47,0,10.98,0,-,11,0,35.24,86,-,2.35,779,0,81,0,-,25,4.21,2.23,0.74,1.24,6.77,0,93.23,1205,0,0,5.49,9
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:09.419,0.0,2.200000047683716,81.0,347.69000244140625,0.24,4.58,8.68,0.02,10.98,0,-,11,0,35.24,86,-,2.35,784.75,0,81,0,-,25,4.21,2.25,0.14,1.24,6.77,0,93.23,1207,0,0,5.49,9.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:11.410,0.0,2.200000047683716,81.0,347.69000244140625,0.27,4.61,8.5,0.01,10.59,0,-,11,0,35.24,86,-,2.35,781.25,0,81,0,-,25,4.35,2.2,0.67,1.24,6.77,0,93.23,1209,0,0,5.49,9
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:13.464,0.0,2.200000047683716,81.0,347.69000244140625,0.21,4.65,8.53,0.01,10.98,0,-,11,0,35.24,86,-,2.35,795.25,0,81,0,-,25,4.35,2.28,0.75,1.24,6.77,0,93.23,1211,0,0,5.49,6.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:15.475,0.0,2.200000047683716,81.0,347.69000244140625,0.31,4.56,8.74,0.02,10.59,0,-,11,0,35.24,86,-,2.35,787.5,0,81,0,-,25,4.21,2.22,0.67,1.24,6.77,0,93.23,1211,0,0,5.49,6.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:17.500,0.0,2.200000047683716,81.0,347.69000244140625,0.27,4.65,8.61,0.02,10.59,0,-,11,0,35.24,86,-,2.35,780.25,0,81,0,-,25,4.35,2.17,0.12,1.24,6.77,0,93.23,1211,0,0,5.49,9.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:19.580,0.0,2.200000047683716,81.0,347.69000244140625,0.29,4.54,8.66,0.02,10.59,0,-,11,0,35.24,86,-,2.35,796.25,0,81,0,-,25,4.35,2.28,0.76,1.24,6.77,0,93.23,1217,0,0,5.49,7
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:21.645,0.0,2.200000047683716,81.0,347.69000244140625,0.27,4.55,8.71,0.01,10.59,0,-,11,0,35.24,86,-,2.35,788,0,81,0,-,25,4.21,2.21,0.73,1.24,6.77,0,93.23,1219,0,0,5.49,9.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:23.716,0.0,2.200000047683716,81.0,347.69000244140625,0.21,4.54,8.75,0.02,10.59,0,-,11,0,35.24,86,-,2.35,789.5,0,81,0,-,25,4.35,2.26,0.12,1.24,6.77,0,93.23,1221,0,0,5.49,9.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:25.613,0.0,2.200000047683716,81.0,347.69000244140625,0.17,4.57,8.7,0.02,10.98,-0.01,-,11,0,35.24,86,-,2.35,786.5,0,81,0,-,25,4.21,2.26,0.73,1.24,6.77,0,93.23,1223,0,0,5.49,7
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:27.589,0.0,2.200000047683716,81.0,347.69000244140625,0.29,4.56,8.73,0.02,10.59,0,-,11,0,35.24,86,-,2.35,796.75,0,81,0,-,25,4.21,2.2,0.75,1.24,6.77,0,93.23,1225,0,0,5.49,7
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:29.667,0.0,2.200000047683716,81.0,347.69000244140625,0.18,4.59,8.64,0.02,10.98,0,-,11,0,35.24,86,-,2.35,780.25,0,81,0,-,25,4.35,2.23,0.64,1.24,6.77,0,93.23,1227,0,0,5.49,9
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:31.730,0.0,2.200000047683716,81.0,347.69000244140625,0.29,4.61,8.55,0.01,10.98,0,-,11,0,35.24,86,-,2.35,766.75,0,81,0,-,25,4.35,2.24,0.12,1.24,6.77,0,93.23,1229,0,0,5.49,6.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:33.770,0.0,2.200000047683716,81.0,347.69000244140625,0.2,4.62,8.51,0.01,10.59,0,-,11,0,35.24,86,-,2.35,787.5,0,81,0,-,25,4.21,2.2,0.76,1.24,6.77,0,93.23,1231,0,0,5.49,6.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:35.801,0.0,2.200000047683716,81.0,347.69000244140625,0.2,4.55,8.73,0.02,10.98,-0.01,-,11,0,35.24,86,-,2.35,794.25,0,81,0,-,25,4.21,2.26,0.7,1.24,6.77,0,93.23,1233,0,0,5.49,9.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:37.950,0.0,2.200000047683716,81.0,347.69000244140625,0.21,4.57,8.68,0.02,10.98,0,-,11,0,35.24,86,-,2.35,775.75,0,81,0,-,25,4.35,2.17,0.12,1.24,6.77,0,93.23,1235,0,0,5.49,9
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:40.098,0.0,2.200000047683716,81.0,347.69000244140625,0.19,4.63,8.51,0.01,10.59,0,-,11,0,35.24,86,-,2.35,798.5,0,81,0,-,25,4.35,2.27,0.75,1.24,6.77,0,93.23,1237,0,0,5.49,7
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:42.087,0.0,2.200000047683716,81.0,347.69000244140625,0.2,4.56,8.72,0.02,10.59,0,-,11,0,35.24,86,-,2.35,788,0,81,0,-,25,4.21,2.24,0.74,1.24,6.77,0,93.23,1239,0,0,5.49,7
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:44.084,0.0,2.200000047683716,81.0,347.69000244140625,0.22,4.54,8.73,0.02,10.59,0,-,11,0,35.24,86,-,2.35,793,0,81,0,-,25,4.35,2.22,0.58,1.24,6.77,0,93.23,1241,0,0,5.49,9
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:52.813,0.0,2.200000047683716,81.0,347.69000244140625,0.22,4.54,8.73,0.02,10.59,0,-,11,0,35.24,86,-,2.35,793,0,-,0,-,25,4.35,2.23,0.58,1.24,6.77,0,93.23,1241,-,0,5.49,9
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:54.969,0.0,2.200000047683716,81.0,347.69000244140625,0.22,4.54,8.73,0.02,10.59,0,-,11,0,35.24,86,-,2.35,795,0,-,0,-,25,4.21,2.25,0.75,1.24,6.77,0,93.23,1241,-,0,5.49,7
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:18:57.017,0.0,2.200000047683716,81.0,347.69000244140625,0.22,4.54,8.73,0.02,10.59,0,-,11,0,35.24,87,-,2.35,785.5,0,-,0,-,25,4.21,2.24,0.12,1.24,6.77,0,93.23,1241,-,0,5.49,9.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:19:08.740,0.0,2.200000047683716,81.0,347.69000244140625,0.22,4.54,8.73,0.02,10.59,0,-,11,0,35.24,87,-,2.35,787.5,0,-,0,-,25,4.35,2.21,0.12,1.24,6.77,0,93.23,1241,-,0,5.49,9.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:19:10.585,0.0,2.200000047683716,81.0,347.69000244140625,0.22,4.54,8.73,0.02,10.98,0,-,11,0,35.24,87,-,2.35,784,0,-,0,-,25,4.35,2.26,0.12,1.24,6.77,0,93.23,1268,-,0,5.49,6.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:19:12.652,0.0,2.200000047683716,81.0,347.69000244140625,0.22,4.54,8.73,0.02,10.98,0,-,11,0,35.24,87,-,2.35,794,0,-,0,-,25,4.21,2.25,0.76,1.24,6.77,0,93.23,1270,-,0,5.49,4.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:19:18.947,0.0,2.200000047683716,81.0,347.69000244140625,0.22,4.54,8.73,0.02,10.98,0,-,11,0,35.24,87,-,2.35,796.75,0,-,0,-,25,4.35,2.26,0.76,1.24,6.77,0,93.23,1270,-,0,5.49,4.5
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:19:20.896,0.0,2.200000047683716,81.0,347.69000244140625,0.22,4.54,8.73,0.02,10.98,0,-,11,0,35.24,87,-,2.35,795.25,0,-,0,-,25,4.21,2.26,0.75,1.24,6.77,0,93.23,1278,-,0,5.49,7
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:19:22.910,0.0,2.200000047683716,81.0,347.69000244140625,0.22,4.54,8.73,0.02,10.59,0,-,11,0,35.24,87,-,2.35,799,0,-,0,-,25,4.35,2.26,0.67,1.24,6.77,0,93.23,1280,-,0,5.49,7
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:19:29.286,0.0,2.200000047683716,81.0,347.69000244140625,0.22,4.54,8.73,0.02,10.59,0,-,11,0,35.24,87,-,2.35,790.25,0,-,0,-,25,4.21,2.25,0.67,1.24,6.77,0,93.23,1280,-,0,5.49,7
Thu Apr 02 11:17:44 GMT+03:00 2026,02-apr.-2026 11:19:31.283,0.0,2.200000047683716,81.0,347.69000244140625,0.22,4.54,8.73,0.02,10.59,0,-,11,0,35.24,87,-,2.35,786.25,0,-,0,-,26,4.35,2.22,0.12,1.24,6.77,0,93.23,1289,-,0,5.49,9.5
