# Serie EXTRAPOLATA - VW Touran 2.0 TDI (BKD) pe ciclul R_B — radial litoral (Mamaia–Năvodari)
# Ciclul v(t) este masurat; consumul si CO2 sunt calculate cu modelul Willans calibrat pe masuratorile proprii ale vehiculului.
# Incertitudine estimata +/-10% (+/-15% peste 90 km/h pentru vehiculul MAS, in afara domeniului de calibrare).
t_s,v_kmh,a_ms2,dist_cum_m,debit_comb_g_s,consum_cum_l,CO2_g_s,CO2_cum_g
1641,0.97,-0.2042,16833.7,0.1276,0.9896,0.4031,2611.2
1642,0.23,-0.1347,16833.8,0.1276,0.9898,0.4031,2611.6
1643,0.0,-0.0319,16833.8,0.1276,0.9899,0.4031,2612.0
1644,0.0,0.0,16833.8,0.1276,0.9901,0.4031,2612.4
1645,0.0,0.0,16833.8,0.1276,0.9902,0.4031,2612.8
1646,0.0,0.0,16833.8,0.1276,0.9904,0.4031,2613.2
1647,0.0,0.0,16833.8,0.1276,0.9905,0.4031,2613.6
1648,0.0,0.0,16833.8,0.1276,0.9907,0.4031,2614.0
1649,0.0,0.0,16833.8,0.1276,0.9908,0.4031,2614.4
1650,0.0,0.0,16833.8,0.1276,0.991,0.4031,2614.8
1651,0.0,0.0,16833.8,0.1276,0.9911,0.4031,2615.2
1652,0.0,0.0,16833.8,0.1276,0.9913,0.4031,2615.6
1653,0.0,0.0,16833.8,0.1276,0.9915,0.4031,2616.1
1654,0.0,0.0,16833.8,0.1276,0.9916,0.4031,2616.5
1655,0.0,0.0,16833.8,0.1276,0.9918,0.4031,2616.9
1656,0.0,0.0,16833.8,0.1276,0.9919,0.4031,2617.3
1657,0.0,0.0,16833.8,0.1276,0.9921,0.4031,2617.7
1658,0.0,0.0,16833.8,0.1276,0.9922,0.4031,2618.1
1659,0.0,0.0,16833.8,0.1276,0.9924,0.4031,2618.5
1660,0.0,0.0,16833.8,0.1276,0.9925,0.4031,2618.9
1661,0.0,0.0,16833.8,0.1276,0.9927,0.4031,2619.3
1662,0.0,0.0,16833.8,0.1276,0.9928,0.4031,2619.7
1663,0.0,0.0,16833.8,0.1276,0.993,0.4031,2620.1
1664,0.0,0.0,16833.8,0.1276,0.9931,0.4031,2620.5
1665,0.0,0.0,16833.8,0.1276,0.9933,0.4031,2620.9
1666,0.0,0.0,16833.8,0.1276,0.9934,0.4031,2621.3
1667,0.0,0.0,16833.8,0.1276,0.9936,0.4031,2621.7
1668,0.0,0.0,16833.8,0.1276,0.9937,0.4031,2622.1
1669,0.0,0.0,16833.8,0.1276,0.9939,0.4031,2622.5
1670,0.0,0.0,16833.8,0.1276,0.9941,0.4031,2622.9
1671,0.0,0.0,16833.8,0.1276,0.9942,0.4031,2623.3
1672,0.0,0.0,16833.8,0.1276,0.9944,0.4031,2623.7
1673,0.0,0.0,16833.8,0.1276,0.9945,0.4031,2624.1
1674,0.0,0.0,16833.8,0.1276,0.9947,0.4031,2624.5
1675,0.0,0.0,16833.8,0.1276,0.9948,0.4031,2624.9
1676,0.0,0.0,16833.8,0.1276,0.995,0.4031,2625.3
1677,0.0,0.0,16833.8,0.1276,0.9951,0.4031,2625.7
1678,0.0,0.0,16833.8,0.1276,0.9953,0.4031,2626.1
1679,0.0,0.0,16833.8,0.1276,0.9954,0.4031,2626.5
1680,0.0,0.0,16833.8,0.1276,0.9956,0.4031,2626.9
1681,0.0,0.0,16833.8,0.1276,0.9957,0.4031,2627.3
1682,0.0,0.0,16833.8,0.1276,0.9959,0.4031,2627.7
1683,0.0,0.0,16833.8,0.1276,0.996,0.4031,2628.1
1684,0.0,0.0,16833.8,0.1276,0.9962,0.4031,2628.5
1685,0.0,0.0,16833.8,0.1276,0.9963,0.4031,2629.0
1686,0.0,0.0,16833.8,0.1276,0.9965,0.4031,2629.4
1687,0.0,0.0,16833.8,0.1276,0.9966,0.4031,2629.8
1688,0.0,0.0,16833.8,0.1276,0.9968,0.4031,2630.2
1689,0.0,0.0,16833.8,0.1276,0.997,0.4031,2630.6
1690,0.0,0.0,16833.8,0.1276,0.9971,0.4031,2631.0
1691,0.0,0.0,16833.8,0.1276,0.9973,0.4031,2631.4
1692,0.0,0.0,16833.8,0.1276,0.9974,0.4031,2631.8
1693,0.0,0.0,16833.8,0.1276,0.9976,0.4031,2632.2
1694,0.0,0.0,16833.8,0.1276,0.9977,0.4031,2632.6
1695,0.0,0.0,16833.8,0.1276,0.9979,0.4031,2633.0
1696,0.0,0.0,16833.8,0.1276,0.998,0.4031,2633.4
1697,0.0,0.0,16833.8,0.1276,0.9982,0.4031,2633.8
1698,0.0,0.0,16833.8,0.1276,0.9983,0.4031,2634.2
1699,0.0,0.0,16833.8,0.1276,0.9985,0.4031,2634.6
1700,0.0,0.0,16833.8,0.1276,0.9986,0.4031,2635.0
1701,0.0,0.0,16833.8,0.1276,0.9988,0.4031,2635.4
1702,0.0,0.0,16833.8,0.1276,0.9989,0.4031,2635.8
1703,0.0,0.0,16833.8,0.1276,0.9991,0.4031,2636.2
1704,0.0,0.0,16833.8,0.1276,0.9992,0.4031,2636.6
1705,0.0,0.0,16833.8,0.1276,0.9994,0.4031,2637.0
1706,0.0,0.0,16833.8,0.1276,0.9996,0.4031,2637.4
1707,0.0,0.0,16833.8,0.1276,0.9997,0.4031,2637.8
1708,0.0,0.0,16833.8,0.1276,0.9999,0.4031,2638.2
1709,0.0,0.0,16833.8,0.1276,1.0,0.4031,2638.6
1710,0.0,0.0,16833.8,0.1276,1.0002,0.4031,2639.0
1711,0.0,0.0,16833.8,0.1276,1.0003,0.4031,2639.4
1712,0.0,0.0,16833.8,0.1276,1.0005,0.4031,2639.8
1713,0.0,0.0,16833.8,0.1276,1.0006,0.4031,2640.2
1714,0.0,0.0,16833.8,0.1276,1.0008,0.4031,2640.6
1715,0.0,0.0,16833.8,0.1276,1.0009,0.4031,2641.0
1716,0.0,0.0,16833.8,0.1276,1.0011,0.4031,2641.4
1717,0.0,0.0,16833.8,0.1276,1.0012,0.4031,2641.9
1718,0.0,0.0,16833.8,0.1276,1.0014,0.4031,2642.3
1719,0.0,0.0,16833.8,0.1276,1.0015,0.4031,2642.7
1720,0.0,0.0,16833.8,0.1276,1.0017,0.4031,2643.1
1721,0.0,0.0,16833.8,0.1276,1.0018,0.4031,2643.5
1722,0.0,0.0,16833.8,0.1276,1.002,0.4031,2643.9
1723,0.0,0.0,16833.8,0.1276,1.0021,0.4031,2644.3
1724,0.0,0.0,16833.8,0.1276,1.0023,0.4031,2644.7
1725,0.0,0.0,16833.8,0.1276,1.0025,0.4031,2645.1
1726,0.0,0.0,16833.8,0.1276,1.0026,0.4031,2645.5
1727,0.0,0.0,16833.8,0.1276,1.0028,0.4031,2645.9
1728,0.0,0.0,16833.8,0.1276,1.0029,0.4031,2646.3
1729,0.0,0.0,16833.8,0.1276,1.0031,0.4031,2646.7
1730,0.0,0.0,16833.8,0.1276,1.0032,0.4031,2647.1
1731,0.0,0.0,16833.8,0.1276,1.0034,0.4031,2647.5
1732,0.0,0.0,16833.8,0.1276,1.0035,0.4031,2647.9
1733,0.0,0.0,16833.8,0.1276,1.0037,0.4031,2648.3
1734,0.0,0.0,16833.8,0.1276,1.0038,0.4031,2648.7
1735,0.0,0.0,16833.8,0.1276,1.004,0.4031,2649.1
1736,0.0,0.0,16833.8,0.1276,1.0041,0.4031,2649.5
1737,0.0,0.0,16833.8,0.1276,1.0043,0.4031,2649.9
1738,0.0,0.0,16833.8,0.1276,1.0044,0.4031,2650.3
1739,0.0,0.0,16833.8,0.1276,1.0046,0.4031,2650.7
1740,0.0,0.0,16833.8,0.1276,1.0047,0.4031,2651.1
1741,0.0,0.0625,16833.8,0.1276,1.0049,0.4031,2651.5
1742,0.45,0.3,16833.9,0.1276,1.0051,0.4031,2651.9
1743,2.16,0.6653,16834.5,0.1456,1.0052,0.4599,2652.4
1744,5.24,1.0347,16835.9,0.2964,1.0056,0.9367,2653.3
1745,9.61,0.9639,16838.6,0.4528,1.0061,1.431,2654.8
1746,12.18,0.5958,16842.0,0.4032,1.0066,1.2741,2656.0
1747,13.9,0.1069,16845.8,0.2256,1.0069,0.7129,2656.7
1748,12.95,-0.2417,16849.4,0.1204,1.007,0.3805,2657.1
1749,12.16,0.0514,16852.8,0.1808,1.0072,0.5713,2657.7
1750,13.32,0.2236,16856.5,0.27,1.0076,0.8531,2658.6
1751,13.77,-0.0167,16860.3,0.1668,1.0078,0.5272,2659.1
1752,13.2,0.0889,16864.0,0.2083,1.008,0.6582,2659.7
1753,14.41,0.4708,16868.0,0.4082,1.0085,1.2898,2661.0
1754,16.59,0.4278,16872.6,0.4401,1.009,1.3908,2662.4
1755,17.49,0.0972,16877.5,0.2682,1.0093,0.8476,2663.3
1756,17.29,-0.6014,16882.3,0.0453,1.0094,0.1432,2663.4
1757,13.16,-0.9458,16885.9,0.1217,1.0095,0.3845,2663.8
1758,10.48,-0.525,16888.9,0.1114,1.0097,0.3521,2664.1
1759,9.38,-0.1028,16891.5,0.1085,1.0098,0.343,2664.5
1760,9.74,0.2097,16894.2,0.2117,1.0101,0.6691,2665.2
1761,10.89,0.3944,16897.2,0.2951,1.0104,0.9324,2666.1
1762,12.58,0.5056,16900.7,0.3761,1.0109,1.1885,2667.3
1763,14.53,0.6514,16904.7,0.4991,1.0115,1.5773,2668.9
1764,17.27,0.6486,16909.5,0.5845,1.0122,1.8469,2670.7
1765,19.2,0.3458,16914.9,0.4527,1.0127,1.4304,2672.1
1766,19.76,-0.1972,16920.3,0.1629,1.0129,0.5148,2672.6
1767,17.78,-0.8264,16925.3,0.0458,1.013,0.1447,2672.8
1768,13.81,-0.9972,16929.1,0.1255,1.0131,0.3966,2673.2
1769,10.6,-0.7667,16932.1,0.1118,1.0132,0.3533,2673.5
1770,8.29,-0.0292,16934.4,0.1254,1.0134,0.3962,2673.9
1771,10.39,0.5736,16937.2,0.3474,1.0138,1.0979,2675.0
1772,12.42,0.5264,16940.7,0.3807,1.0143,1.2031,2676.2
1773,14.18,0.6125,16944.6,0.4696,1.0148,1.4839,2677.7
1774,16.83,0.8458,16949.3,0.6817,1.0156,2.1543,2679.9
1775,20.27,0.9681,16954.9,0.8997,1.0167,2.843,2682.7
1776,23.8,0.95,16961.6,1.0215,1.0179,3.228,2685.9
1777,27.11,0.6153,16969.1,0.8267,1.0189,2.6124,2688.6
1778,28.23,0.3625,16976.9,0.6169,1.0197,1.9495,2690.5
1779,29.72,0.5236,16985.2,0.8083,1.0206,2.5542,2693.1
1780,32.0,0.4556,16994.1,0.7954,1.0216,2.5135,2695.6
1781,33.0,0.1389,17003.2,0.4702,1.0222,1.486,2697.1
1782,33.0,-0.1222,17012.4,0.1815,1.0224,0.5734,2697.6
1783,32.12,-0.2875,17021.3,0.0495,1.0224,0.1565,2697.8
1784,30.93,-0.3236,17029.9,0.0489,1.0225,0.1546,2697.9
1785,29.79,-0.3611,17038.2,0.0483,1.0225,0.1528,2698.1
1786,28.33,-0.5083,17046.1,0.0476,1.0226,0.1504,2698.3
1787,26.13,-0.5417,17053.3,0.0481,1.0227,0.1521,2698.4
1788,24.43,-0.4014,17060.1,0.0493,1.0227,0.1559,2698.6
1789,23.24,-0.4458,17066.6,0.0502,1.0228,0.1585,2698.7
1790,21.22,-0.5958,17072.5,0.0494,1.0228,0.156,2698.9
1791,18.95,-1.0903,17077.7,0.047,1.0229,0.1485,2699.0
1792,13.37,-1.3653,17081.4,0.1229,1.023,0.3884,2699.4
1793,9.12,-0.5125,17084.0,0.1071,1.0232,0.3386,2699.7
1794,9.68,0.2597,17086.7,0.2271,1.0234,0.7177,2700.5
1795,10.99,0.5042,17089.7,0.3375,1.0239,1.0665,2701.5
1796,13.31,0.8444,17093.4,0.5467,1.0245,1.7276,2703.3
1797,17.07,1.125,17098.1,0.8506,1.0255,2.688,2705.9
1798,21.41,0.6847,17104.1,0.7462,1.0264,2.358,2708.3
1799,22.0,0.0167,17110.2,0.2739,1.0267,0.8655,2709.2
1800,21.53,-1.2819,17116.2,0.0497,1.0268,0.157,2709.3
1801,12.77,-2.175,17119.7,0.1194,1.0269,0.3772,2709.7
1802,5.87,-1.0389,17121.4,0.0981,1.0271,0.31,2710.0
1803,5.29,0.1472,17122.8,0.1411,1.0272,0.446,2710.5
1804,6.93,0.7764,17124.8,0.3051,1.0276,0.9641,2711.4
1805,10.88,0.8139,17127.8,0.4478,1.0281,1.4151,2712.8
1806,12.79,0.4167,17131.3,0.3436,1.0285,1.0857,2713.9
1807,13.88,0.1681,17135.2,0.2538,1.0289,0.8019,2714.7
1808,14.0,-0.0208,17139.1,0.167,1.0291,0.5277,2715.3
1809,13.73,-0.2056,17142.9,0.125,1.0292,0.3951,2715.7
1810,12.52,-0.2847,17146.4,0.1179,1.0293,0.3725,2716.0
1811,11.68,-0.1958,17149.6,0.1152,1.0295,0.364,2716.4
1812,11.11,-0.1556,17152.7,0.1134,1.0296,0.3583,2716.7
1813,10.56,-0.1542,17155.6,0.1117,1.0298,0.3529,2717.1
1814,10.0,0.0028,17158.4,0.146,1.0299,0.4613,2717.6
1815,10.58,0.1806,17161.4,0.213,1.0302,0.6731,2718.2
1816,11.3,0.2597,17164.5,0.2523,1.0305,0.7972,2719.0
1817,12.45,0.5181,17167.9,0.378,1.0309,1.1945,2720.2
1818,15.03,0.8986,17172.1,0.6395,1.0317,2.0208,2722.2
1819,18.92,0.7472,17177.4,0.7008,1.0325,2.2146,2724.5
1820,20.41,0.2875,17183.0,0.4403,1.0331,1.3913,2725.9
1821,20.99,-0.0653,17188.9,0.2042,1.0333,0.6454,2726.5
1822,19.94,-0.2667,17194.4,0.048,1.0334,0.1518,2726.6
1823,19.07,-0.0514,17199.7,0.1958,1.0336,0.6189,2727.3
1824,19.57,0.2014,17205.2,0.3663,1.034,1.1576,2728.4
1825,20.52,0.6458,17210.9,0.689,1.0349,2.1773,2730.6
1826,24.22,1.0264,17217.6,1.0857,1.0362,3.4308,2734.0
1827,27.91,0.7542,17225.3,0.9767,1.0373,3.0864,2737.1
1828,29.65,0.1278,17233.6,0.4131,1.0378,1.3055,2738.4
1829,28.83,-0.2264,17241.6,0.0479,1.0379,0.1512,2738.6
1830,28.02,-0.9167,17249.4,0.0474,1.0379,0.1499,2738.7
1831,22.23,-1.6278,17255.5,0.0504,1.038,0.1593,2738.9
1832,16.3,-1.4778,17260.1,0.0444,1.0381,0.1404,2739.0
1833,11.59,-1.0958,17263.3,0.1149,1.0382,0.3631,2739.4
1834,8.41,-0.8833,17265.6,0.1049,1.0383,0.3315,2739.7
1835,5.23,-0.0139,17267.1,0.1122,1.0385,0.3547,2740.1
1836,8.31,0.9236,17269.4,0.3908,1.0389,1.2351,2741.3
1837,11.88,0.4944,17272.7,0.3548,1.0394,1.1211,2742.4
1838,11.87,-0.2306,17276.0,0.1158,1.0395,0.3659,2742.8
1839,10.22,-0.6014,17278.8,0.1106,1.0396,0.3495,2743.1
1840,7.54,-0.7417,17280.9,0.1022,1.0397,0.3229,2743.5
1841,4.88,-0.5333,17282.3,0.0957,1.0399,0.3024,2743.8
1842,3.7,-0.0958,17283.3,0.0937,1.04,0.2962,2744.1
1843,4.19,0.4792,17284.5,0.1758,1.0402,0.5556,2744.6
1844,7.15,0.9125,17286.4,0.3447,1.0406,1.0894,2745.7
1845,10.76,1.0361,17289.4,0.5239,1.0412,1.6554,2747.4
1846,14.61,0.4389,17293.5,0.3976,1.0417,1.2565,2748.6
1847,13.92,-0.1889,17297.4,0.1262,1.0418,0.3987,2749.0
1848,13.25,0.0569,17301.0,0.1947,1.0421,0.6154,2749.6
1849,14.33,0.2431,17305.0,0.2967,1.0424,0.9376,2750.6
1850,15.0,0.0931,17309.2,0.2333,1.0427,0.7374,2751.3
1851,15.0,-0.1361,17313.4,0.1325,1.0429,0.4188,2751.7
1852,14.02,-0.375,17317.2,0.1267,1.043,0.4005,2752.1
1853,12.3,-0.6222,17320.7,0.1171,1.0432,0.3701,2752.5
1854,9.54,-0.8194,17323.3,0.1085,1.0433,0.3427,2752.8
1855,6.4,-1.0167,17325.1,0.0994,1.0434,0.3141,2753.2
1856,2.22,-0.5917,17325.7,0.0899,1.0435,0.2842,2753.4
1857,2.14,0.6278,17326.3,0.1423,1.0437,0.4498,2753.9
1858,6.74,0.9819,17328.2,0.3454,1.0441,1.0916,2755.0
1859,9.21,0.5764,17330.7,0.3176,1.0445,1.0036,2756.0
1860,10.89,0.1764,17333.8,0.2155,1.0447,0.6809,2756.7
1861,10.48,-0.1236,17336.7,0.1114,1.0449,0.3521,2757.0
1862,10.0,-0.0667,17339.4,0.1227,1.045,0.3878,2757.4
1863,10.0,-0.1056,17342.2,0.1099,1.0452,0.3473,2757.8
1864,9.24,-0.4264,17344.8,0.1075,1.0453,0.3398,2758.1
1865,6.93,-0.7417,17346.7,0.1007,1.0454,0.3181,2758.4
1866,3.9,-0.9083,17347.8,0.0933,1.0455,0.2949,2758.7
1867,0.39,-0.3264,17347.9,0.1276,1.0457,0.4031,2759.1
1868,1.55,0.3625,17348.3,0.1141,1.0458,0.3606,2759.5
1869,3.0,0.2014,17349.2,0.1218,1.046,0.3848,2759.9
1870,3.0,-0.0375,17350.0,0.0977,1.0461,0.3089,2760.2
1871,2.73,-0.1194,17350.8,0.0905,1.0462,0.286,2760.5
1872,2.14,-0.0417,17351.4,0.0943,1.0463,0.2981,2760.8
1873,2.43,0.1167,17352.0,0.1078,1.0464,0.3407,2761.1
1874,2.98,0.0014,17352.9,0.1015,1.0465,0.3208,2761.4
1875,2.44,-0.1361,17353.5,0.0899,1.0467,0.2842,2761.7
1876,2.0,-0.0611,17354.1,0.0927,1.0468,0.2931,2762.0
1877,2.0,-0.0375,17354.6,0.0943,1.0469,0.2981,2762.3
1878,1.73,-0.1167,17355.1,0.0899,1.047,0.2842,2762.6
1879,1.16,-0.1625,17355.5,0.0899,1.0471,0.2842,2762.9
1880,0.56,-0.1319,17355.6,0.1276,1.0472,0.4031,2763.3
1881,0.21,0.2542,17355.7,0.1276,1.0474,0.4031,2763.7
1882,2.39,0.5889,17356.3,0.1454,1.0476,0.4593,2764.1
1883,4.45,0.5264,17357.6,0.1886,1.0478,0.5958,2764.7
1884,6.18,0.3125,17359.3,0.185,1.048,0.5847,2765.3
1885,6.7,-0.0056,17361.1,0.1222,1.0482,0.386,2765.7
1886,6.14,-0.2667,17362.8,0.0988,1.0483,0.3121,2766.0
1887,4.78,-0.4181,17364.2,0.0955,1.0484,0.3017,2766.3
1888,3.13,-0.4542,17365.0,0.0915,1.0485,0.2891,2766.6
1889,1.51,-0.4347,17365.5,0.0899,1.0486,0.2842,2766.9
1890,0.0,-0.2097,17365.5,0.1276,1.0488,0.4031,2767.3
1891,0.0,0.0,17365.5,0.1276,1.0489,0.4031,2767.7
1892,0.0,0.0,17365.5,0.1276,1.0491,0.4031,2768.1
1893,0.0,0.0,17365.5,0.1276,1.0492,0.4031,2768.5
1894,0.0,0.0,17365.5,0.1276,1.0494,0.4031,2768.9
1895,0.0,0.0,17365.5,0.1276,1.0495,0.4031,2769.3
1896,0.0,0.0,17365.5,0.1276,1.0497,0.4031,2769.7
